# --------------------------------------------------------------------------------------------------------
# Contents:
# Properties of the horizons of different soil profiles of the Dutch Soil Map.
#
# Source:
# Download "Bodemkaart 1:50.000" at https://bodemdata.nl/basiskaarten. This file is a modified version of the table "soilhorizon" within "BRO-SGM-DownloadBodemkaart-V2024-01_1.gpkg"
#
# Date:
# 2025-08-05
# --------------------------------------------------------------------------------------------------------
normalsoilprofile_id,layernumber,faohorizonnotation,ztop,zbottom,staringseriesblock,organicmattercontent,organicmattercontent10p,organicmattercontent90p,acidity,acidity10p,acidity90p,cnratio,peattype,calciccontent,fedith,loamcontent,loamcontent10p,loamcontent90p,lutitecontent,lutitecontent10p,lutitecontent90p,sandmedian,sandmedian10p,sandmedian90p,siltcontent,density
15170,2,ACg,0.1,0.2,111,5,3,10,5,4.8,5.5,14,,0.1,2,90,60,100,38,30,50,90,70,120,52,1.198
15170,3,Cg,0.2,0.7,212,3,1,5,5,4.8,5.5,14,,0.1,2,95,60,100,42,30,60,90,70,120,53,1.237
15170,4,Cri1,0.7,1,211,3,1,5,7.3,6.8,7.8,20,,3,2,85,60,100,30,20,60,90,70,120,55,1.315
15170,5,Cri2,1,1.2,210,2,0.2,5,7.4,6.8,7.8,20,,5,2,60,60,100,22,15,60,90,70,120,38,1.406
15171,1,Ahg,0,0.1,111,9,5,15,5,4.8,5.8,11,,0.1,1.6,95,60,100,40,30,50,90,70,120,55,1.032
15171,2,ACg,0.1,0.2,111,5,3,10,5,4.8,5.5,14,,0.1,2,95,60,100,40,30,50,90,70,120,55,1.187
15171,3,Cg,0.2,0.4,212,3,1,5,5,4.8,5.5,14,,0.1,2,98,60,100,45,30,60,90,70,120,53,1.219
15171,4,Cri,0.4,0.9,212,3,1,5,5,4.8,5.5,20,,0.1,2,98,60,100,45,30,60,90,70,120,53,1.219
15171,5,Cu,0.9,1.2,217,85,60,90,4.6,4,5,20,zeggeveen,0,2,95,60,100,40,35,60,80,70,100,55,0.4
15180,1,Ap,0,0.25,108,1.7,1,3,7.3,7.1,7.8,9,,5,0.7,40,30,50,14,8,18,105,70,130,26,1.483
15180,2,Cw,0.25,0.5,209,0.8,0.5,2,7.4,7.1,7.8,14,,7,0.7,37,30,50,12,8,18,110,70,130,25,1.543
15180,3,Cg,0.5,0.7,208,0.8,0.5,2,7.4,7.1,7.8,18,,7,0.6,21,5,50,8,8,18,120,70,130,13,1.565
15180,4,Cg,0.7,1.2,201,0.4,0.2,2,7.4,7.1,7.8,20,,7,0.4,9,5,25,3,2,10,125,70,150,6,1.63
15190,1,Ap,0,0.25,108,1.7,1,3,7.2,7.1,7.8,9,,7,0.7,40,30,50,14,8,18,105,70,130,26,1.483
15190,2,Cwg,0.25,0.4,209,0.8,0.5,2,7.3,7.1,7.8,14,,8,0.7,37,30,50,14,12,18,110,70,130,23,1.524
15190,3,Cg,0.4,0.65,210,0.8,0.5,2,7.3,7.1,7.8,18,,8,0.6,65,30,70,22,8,30,90,70,130,43,1.454
15190,4,Cg,0.65,1.2,201,0.4,0.2,2,4.6,4.2,5,20,,0,0.3,9,5,25,3,2,10,150,130,170,6,1.665
15200,1,Ap,0,0.25,109,2,1,3,7.3,7.1,7.8,9,,5.5,1,65,30,70,22,18,25,110,80,130,43,1.406
15200,2,Cw,0.25,0.5,210,0.8,0.5,2,7.4,7.1,7.8,14,,7,1,65,30,70,22,18,25,110,80,130,43,1.454
15200,3,Cwg,0.5,0.7,209,0.8,0.5,2,7.4,7.1,7.8,18,,7,0.8,35,5,50,13,8,18,120,70,130,22,1.534
15200,4,Cg,0.7,1.2,201,0.4,0.2,2,7.4,7.1,7.8,20,,7,0.3,9,5,25,3,2,10,125,70,150,6,1.63
15210,1,Ap,0,0.25,109,2,1,4,7.3,7.1,7.8,9,,7,1,65,30,70,22,18,25,95,70,130,43,1.406
15210,2,Cwg,0.25,0.5,210,1,0.5,3,7.4,7.1,7.8,14,,8,1,65,30,70,22,18,25,95,70,130,43,1.444
15210,3,Cg,0.5,0.65,209,0.8,0.5,2,7.3,7.1,7.8,18,,8,0.8,45,30,70,13,8,30,95,70,130,32,1.534
15210,4,Cg,0.65,1.2,201,0.4,0.2,2,4.6,4.2,5,20,,0,0.3,9,5,25,3,2,10,150,130,170,6,1.665
15220,1,Ap,0,0.25,110,2.5,1,3,7.3,7.1,7.8,9,,7,1,77,40,90,33,25,40,100,80,120,44,1.31
15220,2,Cwg,0.25,0.5,211,1,0.5,2,7.4,7.1,7.8,14,,7,1,72,40,90,30,25,40,100,80,120,42,1.381
15220,3,Cg,0.5,0.7,209,0.8,0.5,2,7.4,7.1,7.8,18,,7,0.8,38,5,50,16,8,18,120,70,130,22,1.506
15220,4,Cg,0.7,1.2,201,0.4,0.2,2,7.4,7.1,7.8,20,,7,0.3,9,5,25,3,2,10,125,70,150,6,1.63
15230,1,Ap,0,0.25,110,2.5,1,4,7,6.8,7.8,9,,9,1,85,40,90,33,25,45,95,80,120,52,1.31
15230,2,Cwg,0.25,0.4,211,1,0.5,3,7.2,6.8,7.8,14,,10,1,85,40,90,30,25,45,95,80,120,55,1.381
15230,3,Cg,0.4,0.65,210,0.8,0.5,2,7.3,7.1,7.8,18,,10,0.8,61,30,70,23,8,30,95,70,130,38,1.446
15230,4,Cg,0.65,1.2,201,0.4,0.2,2,4.6,4.2,5,20,,0.1,0.3,9,5,25,3,2,10,150,130,170,6,1.665
90115240,1,Ap,0,0.25,108,2,1,3,7.4,7.1,7.8,9,,4.5,1,48,25,60,14,8,18,85,70,130,34,1.472
90115240,2,Cw,0.25,0.5,209,0.8,0.5,2,7.4,7.1,7.8,14,,5,1,48,25,60,14,8,18,85,70,130,34,1.524
90115240,3,Cg,0.5,1.2,208,0.7,0.2,2,7.4,7.1,7.8,18,,7.5,0.8,35,25,60,9,4,18,85,70,130,26,1.579
90215240,1,Ap1,0,0.15,108,4,1,7,7.1,7,7.8,9,,3,1,48,25,60,14,8,18,85,70,130,34,1.396
90215240,2,Ap2,0.15,0.25,209,3,1,5,7.1,7,7.8,9,,3,1,48,25,60,14,8,18,85,70,130,34,1.435
90215240,3,Cw,0.25,0.5,209,0.8,0.5,2,7.4,7.1,7.8,14,,7,1,48,25,60,14,8,18,85,70,130,34,1.524
90215240,4,Cg1,0.5,0.8,210,0.7,0.2,2,7.4,7.1,7.8,14,,7.5,1,59,25,60,20,4,25,85,70,130,39,1.477
90215240,5,Cg2,0.8,1.2,208,0.7,0.2,2,7.4,7.1,7.8,18,,7.5,0.8,35,25,60,9,4,18,85,70,130,26,1.579
15241,1,Ap1,0,0.15,108,4,1,7,7.1,7,7.8,9,,3,1,48,25,60,14,8,18,85,70,130,34,1.396
15241,2,Ap2,0.15,0.25,108,3,1,5,7.1,7,7.8,9,,3,1,48,25,60,14,8,18,85,70,130,34,1.435
15241,3,Cw,0.25,0.5,209,0.8,0.5,2,7.4,7.1,7.8,14,,5,1,48,25,60,14,8,18,85,70,130,34,1.524
15241,4,Cg,0.5,0.9,208,0.7,0.2,2,7.4,7.1,7.8,14,,7.5,1,35,25,60,9,4,18,85,70,130,26,1.579
15241,5,Cg,0.9,1.2,201,0.4,0.2,2,4.6,4.2,5,18,,0.1,0.4,9,5,25,3,2,10,150,130,170,6,1.665
15250,1,Ap,0,0.25,108,2,1,4,7.1,7,7.8,9,,3,1,48,25,60,14,8,18,85,70,130,34,1.472
15250,2,Cw,0.25,0.5,209,0.8,0.5,2,7.1,7,7.8,11,,3,1.2,48,25,60,14,8,18,85,70,130,34,1.524
15340,1,Ap1,0,0.1,110,7,2,9,7,6.8,7.8,9,,2,1.2,75,50,90,30,25,35,85,70,100,45,1.165
15340,2,Ap2,0.1,0.25,110,3,2,5,7,6.8,7.8,9,,2,1.2,75,50,90,30,25,35,85,70,100,45,1.315
15340,3,Cwg,0.25,0.7,211,0.8,0.5,3,7.4,7,7.8,12,,6,1.4,75,50,90,30,12,35,85,70,100,45,1.39
15340,4,Cg,0.7,1,212,3,1,3,7.4,7,7.8,16,,0.1,1.4,90,60,100,45,12,50,85,70,100,45,1.219
15340,5,Cu,1,1.2,217,85,60,90,4.6,4,5,22,zeggeveen,0,1.4,50,40,100,20,12,25,80,70,100,30,0.42
15350,1,Ap,0,0.25,110,3,1,4,7.4,7.1,7.8,9,,8,1.2,92,80,100,30,25,35,70,60,90,62,1.315
15350,2,Cwg,0.25,0.5,211,1.5,0.5,3,7.4,7.1,7.8,12,,8,1.4,92,80,100,30,25,35,70,60,90,62,1.362
15350,3,Cg1,0.5,0.8,211,1.1,0.5,3,7.4,7.1,7.8,16,,10,1.4,98,70,100,33,12,45,70,60,90,65,1.354
15350,4,Cg2,0.8,1.2,210,1,0.5,3,7.4,7.1,7.8,18,,10,1,86,70,100,18,8,45,70,60,90,68,1.478
15351,1,Ap,0,0.25,110,3,1,4,7.4,7.1,7.8,9,,8,1.2,90,80,100,27,25,35,70,60,90,63,1.336
15351,2,Cwg,0.25,0.5,211,1.5,0.5,3,7.4,7.1,7.8,12,,8,1.4,90,80,100,27,25,35,70,60,90,63,1.385
15351,3,Cg1,0.5,0.8,210,1.1,0.5,3,7.4,7.1,7.8,16,,10,1.4,85,70,100,18,12,45,70,60,90,67,1.473
15351,4,Cg2,0.8,1,210,1,0.5,3,7.4,7.1,7.8,18,,10,1,89,70,100,21,8,45,70,60,90,68,1.452
15351,5,Cu,1,1.2,218,75,60,90,4.6,4,5,22,zeggeveen,0,1.4,50,40,100,20,12,25,80,70,100,30,0.46
90115360,1,Ap,0,0.25,111,3.5,1,6,7.2,6.8,7.8,8,,3,1.4,92,80,100,40,35,50,85,70,100,52,1.235
90115360,2,Cwg,0.25,0.6,212,1.5,0.5,3,7.3,6.8,7.8,12,,4,1.6,92,80,100,45,35,50,85,70,100,47,1.26
90115360,3,Cg1,0.6,0.9,211,1.5,0.5,3,7.3,6.8,7.8,14,,4,1.6,70,60,100,33,25,50,85,70,100,37,1.34
90115360,4,Cg2,0.9,1.2,211,0.8,0.5,3,7.3,6.8,7.8,18,,4,1.2,65,50,100,30,25,50,85,70,100,35,1.39
90215360,1,Ap1,0,0.15,111,7,4,9,6.8,6.6,7.8,8,,1.7,1.4,92,80,100,40,35,50,85,70,100,52,1.113
90215360,2,Ap2,0.15,0.25,111,4,2,6,6.8,6.6,7.8,8,,1.7,1.4,92,80,100,45,35,50,85,70,100,47,1.191
90215360,3,Cwg,0.25,0.7,212,1.5,0.5,3,7.3,6.8,7.8,12,,3,1.6,92,80,100,45,35,50,85,70,100,47,1.26
90215360,4,Cg1,0.7,0.9,211,1.5,0.5,3,7.3,6.8,7.8,14,,4,1.6,70,60,100,33,25,50,85,70,100,37,1.34
90215360,5,Cg2,0.9,1.2,211,0.8,0.5,3,7.3,6.8,7.8,18,,4,1.2,65,50,100,30,25,50,85,70,100,35,1.39
15361,1,Ap1,0,0.15,111,7,4,9,7.3,7,7.8,8,,4,1.4,92,80,100,40,35,50,85,70,100,52,1.113
15361,2,Ap2,0.15,0.25,111,4,2,6,7.3,7,7.8,12,,4,1.6,92,80,100,40,35,50,85,70,100,52,1.22
15361,3,Cwg,0.25,0.7,212,1.5,0.5,3,7.3,7,7.8,14,,6,1.6,92,80,100,40,35,50,85,70,100,52,1.292
15361,4,Cg1,0.7,0.9,211,1.5,0.5,3,7.3,6.8,7.8,18,,4,1.2,70,60,100,33,25,50,85,70,100,37,1.34
15361,5,Cg,0.9,1.2,201,0.4,0.2,2,4.6,4.2,5,22,,0.1,0.3,9,5,25,3,2,10,150,130,170,6,1.665
15370,1,Ap1,0,0.1,108,7,4,9,5.2,4.8,6,9,,0.1,1.2,40,30,75,16,8,25,140,90,150,24,1.246
15370,2,Ap2,0.1,0.2,108,4,2,5,5.2,4.8,6,9,,0.1,1.2,40,30,75,16,8,25,140,90,150,24,1.38
15370,3,Cwg,0.2,0.4,209,1,0.5,3,5.3,5,6,14,,0.1,1.4,40,30,75,16,8,25,140,90,150,24,1.496
15370,4,Cg,0.4,0.7,210,0.8,0.5,3,5.5,5,6,18,,0.1,1.4,52,30,75,22,8,25,120,90,150,30,1.454
15370,5,Bheb,0.7,0.9,201,1.5,0.5,5,5.5,5,6,22,,0.1,0.3,8,5,15,3,2,6,150,130,180,5,1.612
15370,6,Ce,0.9,1.2,201,0.4,0.2,2,5.5,5,6,22,,0.1,0.2,8,5,15,3,2,6,150,130,180,5,1.666
15380,1,Ahg,0,0.1,110,7,4,10,5.6,5,6.7,9,,0.2,1.2,75,60,90,33,30,45,145,120,160,42,1.149
15380,2,ACg,0.1,0.2,110,5,2,6,5.6,5,6.7,9,,0.2,1.2,75,60,90,33,30,45,145,120,160,42,1.228
15380,3,Cwg,0.2,0.4,212,1,0.5,3,6,5,6.7,14,,0.2,1.4,90,60,100,45,30,50,120,100,160,45,1.276
15380,4,Bheb,0.4,0.7,202,3,0.5,6,6,5,6.7,18,,0,1.4,12,6,20,4,2,6,150,130,180,8,1.536
15380,5,Ce,0.7,1.2,202,0.4,0.2,2,6,5,6.7,22,,0,0.2,12,6,20,4,2,6,150,130,180,8,1.658
15381,1,Ahg,0,0.1,110,7,4,10,5.6,5,6.7,9,,0.1,1.2,75,60,90,33,30,45,145,120,160,42,1.149
15381,2,ACg,0.1,0.2,110,5,2,6,5.6,5,6.7,9,,0.1,1.2,75,60,90,33,30,45,145,120,160,42,1.228
15381,3,Cwg,0.2,0.5,212,1,0.5,3,5.6,5,6.7,14,,0.1,1.4,90,60,100,45,30,50,120,100,160,45,1.276
15381,4,Cw,0.5,0.75,218,55,35,70,5.3,5,6.7,18,verweerdMineraalarm,0,1.4,33,15,45,10,5,20,140,130,160,23,0.6
15381,5,Bheb,0.75,0.95,201,1.5,0.5,5,5.5,5,6,22,,0,0.3,8,5,15,3,2,6,150,130,180,5,1.612
15381,6,Ce,0.95,1.2,201,0.4,0.2,2,5.5,5,6,22,,0,0.2,8,5,15,3,2,6,150,130,180,5,1.666
15390,1,Ap1,0,0.1,109,6,4,10,6,5,6.7,9,,0.1,1.1,65,40,90,20,12,25,110,70,130,45,1.268
15390,2,Ap2,0.1,0.25,109,4,2,5,6,5,6.7,9,,0.1,1.1,65,40,90,20,12,25,110,70,130,45,1.351
15390,3,Cwg,0.25,0.7,212,1.5,0.5,3,6,5,6.7,14,,0.1,1.3,90,70,100,40,35,50,80,70,100,50,1.292
15390,4,Cg,0.7,1.2,210,0.8,0.5,3,7,6,7.4,18,,0.4,1.3,65,40,90,22,12,35,85,70,100,43,1.454
15400,1,Ap1,0,0.1,111,6,4,10,6,5,6.7,9,,0.2,1.6,75,70,100,35,25,55,80,70,100,40,1.178
15400,2,Ap2,0.1,0.2,111,4,2,6,6,5,6.7,9,,0.2,1.6,75,70,100,35,25,55,80,70,100,40,1.25
15400,3,Cwg,0.2,0.8,212,2,0.5,5,6,5,6.7,14,,0.2,2.3,90,70,100,45,35,60,80,70,100,45,1.246
15400,4,Cg,0.8,1.2,211,0.8,0.5,3,7,6.5,7.4,18,,0.3,1.6,60,50,85,25,12,40,85,70,100,35,1.429
15401,1,Ap1,0,0.25,111,6,4,10,6,5,6.7,9,,0.1,1.8,90,70,100,40,35,55,80,70,100,50,1.152
15401,2,Cwg,0.25,0.4,212,2,0.5,5,6,5,6.7,14,,0.1,2.6,90,70,100,45,35,60,80,70,100,45,1.246
15401,3,Cjg,0.4,0.7,212,2,0.5,5,4,3.6,6,14,,0.1,2.6,90,70,100,48,35,60,80,70,100,42,1.228
15401,4,Cg1,0.7,1.1,212,2,0.5,5,6,5,6.7,18,,0.1,1.8,90,70,100,40,35,60,80,70,100,50,1.278
15401,5,Cg2,1.1,1.2,212,2,0.5,5,7.2,6,7.4,18,,0.8,1.8,80,60,100,35,25,60,80,70,100,45,1.311
15250,3,Cg1,0.5,0.85,208,0.5,0.5,2,7.1,7,7.8,14,,7,1.2,35,25,60,9,8,18,85,70,130,26,1.595
15250,4,Cg2,0.85,1.05,212,1,0.5,2,7.1,7,7.8,14,,1.6,1.2,90,25,100,39,8,50,85,70,130,51,1.316
15250,5,Cu,1.05,1.2,217,85,60,90,4.6,4,5,20,zeggeveen,0,1.5,95,60,100,40,35,60,80,70,100,55,0.38
15251,1,Ap,0,0.25,108,2,1,4,7.4,7.1,7.8,9,,4,1.2,48,25,60,14,8,18,85,70,130,34,1.472
15251,2,Cwg,0.25,0.5,209,0.8,0.5,4,7.4,7.1,7.8,14,,4,1.2,48,25,60,14,8,18,85,70,130,34,1.524
15251,3,Cw,0.5,0.8,217,55,40,90,4.6,4,5,15,zeggeveen,0,1,95,60,100,40,35,60,80,70,100,55,0.49
15251,4,Cw,0.8,1.05,212,3,1,4,5.2,5,6.5,18,,0.1,1,95,60,100,40,30,50,90,70,120,55,1.25
15251,5,Cu,1.05,1.2,212,0.8,1,4,7.4,6.8,7.8,18,,5,0.8,95,60,100,40,30,50,90,70,120,55,1.317
15260,1,Aap,0,0.25,108,2,1,4,7.2,7,7.8,9,,2,1,48,25,60,14,8,18,85,70,130,34,1.472
15260,2,Aa,0.25,0.4,108,1,0.5,4,7.2,7,7.8,9,,2,1.2,48,25,60,14,8,18,85,70,130,34,1.514
15260,3,Cw,0.4,0.7,209,0.8,0.5,2,7.4,7.1,7.8,14,,5,1.2,48,25,60,14,8,18,85,70,130,34,1.524
15260,4,Cg,0.7,1.2,208,0.7,0.2,2,7.4,7.1,7.8,14,,7.5,1.2,35,25,60,9,4,18,85,70,130,26,1.579
90115270,1,Ap,0,0.25,109,2,1,4,7.4,7.1,7.8,9,,7,1.1,65,30,70,22,18,25,95,70,130,43,1.406
90115270,2,Cw,0.25,0.5,210,1.2,0.5,2,7.4,7.1,7.8,13,,7,1.2,65,30,70,22,18,25,95,70,130,43,1.435
90115270,3,Cg,0.5,1.2,209,0.6,0.2,2,7.4,7.1,7.8,18,,8,1.2,48,25,60,14,8,18,85,70,130,34,1.538
90215270,1,Ap1,0,0.15,109,5,1,8,7,6.8,7.8,9,,6,1.1,65,30,70,22,18,25,95,70,130,43,1.297
90215270,2,Ap2,0.15,0.25,109,3.6,1,5,7,6.8,7.8,9,,7,1.1,65,30,70,22,18,25,95,70,130,43,1.351
90215270,3,Cw,0.25,0.5,210,1.2,0.5,2,7.4,7.1,7.8,13,,7,1.2,65,30,70,22,18,25,95,70,130,43,1.435
90215270,4,Cg,0.5,1.2,209,0.6,0.2,2,7.4,7.1,7.8,18,,8,0.8,48,25,60,14,8,18,85,70,130,34,1.538
15280,1,Ap,0,0.25,109,2.5,1,4,7.4,7.1,7.8,9,,5,1.1,65,30,70,22,18,25,95,70,130,43,1.389
15280,2,Cw,0.25,0.5,210,1,0.5,3,7.4,7.1,7.8,9,,6,1.1,65,30,70,22,18,25,95,70,130,43,1.444
15280,3,Cg,0.5,0.9,211,0.8,0.5,3,7.4,7.1,7.8,13,,7,1.2,75,30,90,27,18,35,95,70,130,48,1.413
15280,4,Cg,0.9,1.2,201,0.4,0.2,2,4.6,4.2,5,20,,0.1,0.3,9,5,25,3,2,10,150,130,170,6,1.665
15290,1,Ap1,0,0.1,109,5,1,8,7,6.8,7.8,9,,5,1.1,65,30,70,22,18,25,85,70,130,43,1.297
15290,2,Ap2,0.1,0.25,109,3.6,1,5,7,6.8,7.8,9,,6,1.1,65,30,70,22,18,25,85,70,130,43,1.351
15290,3,Cwg,0.25,0.5,210,1,0.5,3,7.3,7,7.8,13,,7,1.2,65,30,70,22,18,25,85,70,130,43,1.444
15290,4,Cg,0.5,1.05,210,0.4,0.2,3,7.3,7,7.8,13,,7,1.2,52,30,70,18,12,25,85,70,130,34,1.518
15290,5,Cu,1.05,1.2,217,65,60,90,4.6,4,5,22,zeggeveen,0,1.5,95,60,100,40,35,60,80,70,100,55,0.45
15291,1,Ap1,0,0.1,109,5,1,8,7,6.8,7.8,9,,3,1.1,65,30,70,22,18,25,95,70,130,43,1.297
15291,2,Ap2,0.1,0.25,109,3.6,1,5,7,6.8,7.8,9,,7,1.1,65,30,70,22,18,25,95,70,130,43,1.351
15291,3,Cwg,0.25,0.5,210,1,0.5,3,7.3,7,7.8,13,,7,1.2,65,30,70,22,18,25,95,70,130,43,1.444
15291,4,Cw,0.5,0.8,217,55,40,90,4.6,4,5,18,verweerdKleirijk,0,1.2,95,60,100,40,35,60,80,70,100,55,0.5
15291,5,Cu,0.8,1.2,211,1,0.5,3,7.3,7,7.8,18,,3,1,80,30,90,28,18,35,95,70,130,52,1.396
15300,1,Aap,0,0.25,109,2,1,4,7.2,7,7.8,9,,2,1.1,65,30,70,22,18,25,95,70,130,43,1.406
15300,2,Aa,0.25,0.35,109,1,0.5,4,7.2,7,7.8,9,,2,1.1,65,30,70,22,18,25,95,70,130,43,1.444
15300,3,Cw,0.35,0.6,210,1.2,0.5,2,7.4,7.1,7.8,13,,7,1.2,65,30,70,22,18,25,95,70,130,43,1.435
15300,4,Cg,0.6,1.2,209,0.6,0.2,2,7.4,7.1,7.8,18,,8,1,48,25,60,14,8,18,85,70,130,34,1.538
15310,1,Ap,0,0.25,109,2,1,4,7.4,7.1,7.8,9,,8,1.1,75,30,90,22,18,25,75,60,100,53,1.406
15310,2,Cwg,0.25,0.4,210,1.2,0.5,3,7.4,7.1,7.8,13,,8,1.3,75,30,90,22,18,35,75,60,100,53,1.435
15310,3,Cg1,0.4,0.7,211,0.7,0.2,3,7.4,7.1,7.8,18,,8,1.3,75,30,90,26,12,35,75,60,100,49,1.427
15310,4,Cg2,0.7,1.2,210,0.6,0.2,3,7.4,7.1,7.8,18,,8,1,75,30,90,20,12,35,75,60,100,55,1.483
15311,1,Ap,0,0.25,109,2,1,4,7.4,7.1,7.8,9,,7,1.1,75,30,85,20,18,25,75,60,100,55,1.422
15311,2,Cwg,0.25,0.7,210,0.8,0.5,3,7.4,7.1,7.8,13,,8,1.3,70,30,70,18,18,35,75,60,100,52,1.488
15311,3,Cg,0.7,1.1,209,0.8,0.5,3,7.4,7.1,7.8,18,,8,1.3,65,30,70,15,12,35,75,60,100,50,1.515
15311,4,Cu,1.1,1.2,217,85,60,90,4.6,4,5,20,zeggeveen,0,1.3,50,40,100,20,12,25,80,70,100,30,0.42
90115320,1,Ap,0,0.25,110,2.5,1,4,7.3,7.1,7.8,9,,7,1.2,75,50,90,30,25,35,85,70,100,45,1.331
90115320,2,Cw,0.25,0.4,211,1.2,0.5,3,7.4,7.1,7.8,12,,8,1.4,75,50,90,30,25,35,85,70,100,45,1.373
90115320,3,Cg1,0.4,0.8,211,0.8,0.5,3,7.4,7.1,7.8,16,,8,1.4,72,50,90,28,12,40,85,70,100,44,1.405
90115320,4,Cg2,0.8,1.2,209,0.7,0.5,3,7.4,7.1,7.8,18,,8,1,38,30,90,15,8,40,85,70,100,23,1.521
90215320,1,Ap1,0,0.1,110,7,2,9,7,6.8,7.8,9,,2,1.2,75,50,90,30,25,35,85,70,100,45,1.165
90215320,2,Ap2,0.1,0.25,110,2.5,1,4,7,6.8,7.8,9,,2,1.2,75,50,90,30,25,35,85,70,100,45,1.331
90215320,3,Cwg,0.25,0.4,211,1.2,0.5,3,7.4,7.1,7.8,12,,7,1.4,75,50,90,30,25,35,85,70,100,45,1.373
90215320,4,Cg1,0.4,0.8,211,0.8,0.5,3,7.4,7.1,7.8,16,,8,1.4,72,50,90,28,12,40,85,70,100,44,1.405
90215320,5,Cg2,0.8,1.2,209,0.7,0.5,3,7.4,7.1,7.8,18,,8,1,38,30,90,15,8,40,85,70,100,23,1.521
15330,1,Ap,0,0.25,110,2.5,1,4,7.2,7.1,7.8,9,,3,1.2,75,50,90,30,25,35,85,70,100,45,1.331
15330,2,Cw,0.25,0.4,211,1.2,0.5,3,7.4,7.1,7.8,12,,4,1.4,75,50,90,30,25,35,85,70,100,45,1.373
15330,3,Cwg,0.4,0.7,211,0.8,0.5,3,7.4,7,7.8,16,,6,1.4,75,50,90,28,12,40,85,70,100,47,1.405
15330,4,Cg,0.7,1,210,3,1,3,7.4,7,7.8,18,,6,1,60,30,100,24,12,40,85,70,100,36,1.358
15330,5,Cg,1,1.2,201,0.4,0.2,2,4.6,4.2,5,20,,0.1,0.4,9,5,25,3,2,10,150,130,170,6,1.665
10190,2,Cg,0.15,0.35,210,1.8,0.5,5,4.9,4.6,5.5,11,,0,0.3,30,20,60,18,8,30,170,150,180,12,1.446
10190,3,Cu,0.35,1.2,201,0.3,0.1,2,5,4.6,5.5,20,,0,0.2,7,4,14,3,2,6,160,130,180,4,1.675
10191,1,Apg,0,0.15,109,6,1,10,4.9,4.6,5.5,11,,0,0.3,35,20,60,20,8,30,170,150,180,15,1.268
10191,2,Cg,0.15,0.35,210,1.8,0.5,5,4.9,4.6,5.5,11,,0,0.3,30,20,60,18,8,30,170,150,180,12,1.446
10191,3,Cg,0.35,1.2,205,0.3,0.2,1.5,5,4.6,5.5,20,,0,0.2,6,4,10,2,1,4,250,200,400,4,1.555
10195,1,Apg,0,0.15,109,6,1,10,7.2,6.5,7.5,11,,4,0.3,35,20,60,20,8,30,170,150,180,15,1.268
10195,2,Cg,0.15,0.35,210,1.8,0.5,5,7.2,6.5,7.5,11,,4,0.3,30,20,60,18,8,30,170,150,180,12,1.446
10195,3,Cu,0.35,1.2,201,0.3,0.1,2,5,4.6,5.5,20,,0,0.2,7,4,14,3,2,6,160,130,180,4,1.675
10200,1,Apg,0,0.15,103,3.5,1,5,4.8,4.6,5.2,12,,0,0.4,22,15,35,6,3,10,150,130,180,16,1.42
10200,2,Cg1,0.15,0.35,203,0.6,0.2,1,4.8,4.6,5.2,15,,0,0.4,22,15,35,6,3,10,150,130,180,16,1.616
10200,3,Cg2,0.35,0.6,203,0.2,0.1,1,4.8,4.6,5.2,20,,0,0.3,18,10,35,4,3,8,150,130,180,14,1.651
10200,4,Cg3,0.6,1.2,202,0.2,0.1,1,5,4.6,5.5,20,,0,0.3,11,6,35,3,3,8,160,130,180,8,1.673
10201,1,Apg,0,0.15,103,3.5,1,5,4.8,4.6,5.2,12,,0,0.4,22,15,35,6,3,8,150,130,180,16,1.42
10201,2,Cg,0.15,0.9,203,0.3,0.2,1,4.8,4.6,5.2,20,,0,0.4,22,15,35,6,3,8,150,130,180,16,1.63
10201,3,Cg,0.9,1.2,214,0.3,0.2,1,4.8,4.6,5.2,20,,0,0.3,70,45,85,13,8,18,90,80,110,57,1.579
10210,1,Apg,0,0.15,103,3.5,1,5,4.8,4.6,5.2,12,,0,2.4,22,15,35,6,3,8,150,130,180,16,1.42
10210,2,Cg1,0.15,0.5,203,0.6,0.2,1,4.8,4.6,5.2,20,,0,2.4,22,15,35,6,3,8,150,130,180,16,1.616
10210,3,Cg2,0.5,0.9,202,0.3,0.2,1,4.8,4.6,5.2,20,,0,0.7,14,10,35,4,3,8,160,130,180,10,1.66
10210,4,Cg3,0.9,1.2,201,0.3,0.2,1,5,4.6,5.5,20,,0,0.7,9,6,35,3,3,8,170,130,180,6,1.669
10211,1,Apg,0,0.15,102,3.5,1,5,4.8,4.6,5.2,12,,0,2.4,15,8,17,4,3,8,160,130,180,11,1.441
3060,1,Aap,0,0.25,103,5,2,7,4.8,4.4,5.2,16,,0,0.4,22,14,35,6,2,8,155,130,180,16,1.368
3060,2,Aa,0.25,0.4,103,4,2,7,4.2,3.8,5.2,16,,0,0.4,24,14,35,6,2,8,155,130,180,18,1.396
3060,3,Bw,0.4,0.5,203,1.5,0.5,3,4.3,4,5,14,,0,0.4,24,14,30,5,2,8,145,130,180,19,1.563
3060,4,BCw,0.5,0.75,203,1,0.4,2,4.3,4,5,14,,0,0.4,24,14,35,5,2,8,145,130,180,19,1.586
3060,5,Cg,0.75,1,203,0.3,0.1,1,4.2,3.8,5,22,,0,0.4,24,8,35,3,2,8,160,130,200,21,1.624
